run,graph,nodes,algorithm,runtime,total_run_runtime,median_stretch,success_rate,avg_depth,errors
19,rrg_n10_g6,10,Simple Decomposition,8.0724,45.4024,0.0,0.95,3.0,1
19,rrg_n10_g7,10,PrioList,12.3032,66.7697,0.0,0.96,3.5,1
19,rrg_n10_g7,10,Super Trees,6.2862,43.914,0.0,0.86,4.0,0
19,rrg_n10_g7,10,Beacon Nodes,5.7975,47.4605,0.0,0.93,3.5,1
19,rrg_n10_g7,10,Global Controller,6.3911,60.2581,0.0,0.86,3.5,1
19,rrg_n10_g7,10,Simple Decomposition,6.4431,52.6236,0.0,0.91,3.5,1
19,rrg_n10_g8,10,PrioList,6.4851,51.5397,0.0,1.0,2.5,1
19,rrg_n10_g8,10,Super Trees,9.1849,51.3527,1.0,0.88,8.0,1
19,rrg_n10_g8,10,Beacon Nodes,6.016,59.0491,0.0,0.93,2.5,1
19,rrg_n10_g8,10,Global Controller,5.8488,51.6404,0.0,0.87,2.5,1
19,rrg_n10_g8,10,Simple Decomposition,10.8489,54.6059,0.0,0.96,2.5,1
19,rrg_n10_g9,10,PrioList,6.0237,57.2059,0.0,0.93,3.5,1
19,rrg_n10_g9,10,Super Trees,5.1295,45.0429,0.0,0.87,4.0,1
19,rrg_n10_g9,10,Beacon Nodes,5.6633,57.6985,0.0,0.88,3.5,1
19,rrg_n10_g9,10,Global Controller,6.7884,50.9158,0.0,0.87,3.5,1
19,rrg_n10_g9,10,Simple Decomposition,108.8044,149.2207,0.0,0.9,3.5,1
19,rrg_n24_g0,24,PrioList,43.9111,135.2063,0.0,0.93,5.0,1
19,rrg_n24_g0,24,Super Trees,37.6825,124.4595,0.0,0.98,4.5,1
19,rrg_n24_g0,24,Beacon Nodes,35.7059,146.8028,0.0,0.9,5.0,1
19,rrg_n24_g0,24,Global Controller,33.8388,143.923,0.0,0.91,5.0,1
19,rrg_n24_g0,24,Simple Decomposition,34.5203,130.3781,0.0,0.95,5.0,1
19,rrg_n24_g1,24,PrioList,28.0925,124.9894,0.0,0.93,5.5,1
19,rrg_n24_g1,24,Super Trees,34.816,123.6438,1.0,0.89,9.0,1
19,rrg_n24_g1,24,Beacon Nodes,26.8508,137.0026,0.0,0.96,5.5,1
19,rrg_n24_g1,24,Global Controller,28.9376,140.8147,0.0,0.88,5.5,1
19,rrg_n24_g1,24,Simple Decomposition,45.2043,133.9956,0.0,0.94,5.5,1
19,rrg_n24_g2,24,PrioList,43.8959,139.1021,0.0,0.95,5.5,1
19,rrg_n24_g2,24,Super Trees,33.3728,116.8527,0.0,0.9,6.5,1
19,rrg_n24_g2,24,Beacon Nodes,53.1305,149.5309,0.0,0.95,5.5,1
19,rrg_n24_g2,24,Global Controller,39.28,145.3913,1.0,0.86,5.5,1
19,rrg_n24_g2,24,Simple Decomposition,38.1741,131.6114,0.0,0.9,5.5,1
19,rrg_n24_g3,24,PrioList,26.2497,119.8335,0.0,0.98,6.0,1
19,rrg_n24_g3,24,Super Trees,26.8784,100.8096,1.0,0.87,11.0,1
19,rrg_n24_g3,24,Beacon Nodes,27.2474,106.2431,0.0,0.96,6.0,1
19,rrg_n24_g3,24,Global Controller,26.526,108.8774,0.0,0.95,6.0,1
19,rrg_n24_g3,24,Simple Decomposition,26.1537,98.4641,0.0,0.94,6.0,1
19,rrg_n24_g4,24,PrioList,29.3936,106.6739,0.0,0.95,6.0,1
19,rrg_n24_g4,24,Super Trees,30.3376,109.3489,0.0,0.96,6.5,1
19,rrg_n24_g4,24,Beacon Nodes,45.4758,143.2114,0.0,0.94,6.0,1
19,rrg_n24_g4,24,Global Controller,35.9051,126.2728,0.0,0.73,6.0,1
19,rrg_n24_g4,24,Simple Decomposition,45.0482,130.2935,0.0,0.94,6.0,1
19,rrg_n24_g5,24,PrioList,34.6521,142.9184,0.0,0.95,7.0,1
19,rrg_n24_g5,24,Super Trees,46.6411,135.4076,1.0,0.95,6.0,1
19,rrg_n24_g5,24,Beacon Nodes,38.7882,151.8559,1.0,0.95,7.0,1
19,rrg_n24_g5,24,Global Controller,30.7827,143.9084,0.0,0.91,7.0,1
19,rrg_n24_g5,24,Simple Decomposition,42.9438,125.9194,1.0,0.93,7.0,1
19,rrg_n24_g6,24,PrioList,34.9993,131.9363,0.0,0.96,4.5,1
19,rrg_n24_g6,24,Super Trees,29.6464,131.7992,0.0,0.96,5.5,1
19,rrg_n24_g6,24,Beacon Nodes,35.8509,147.5896,0.0,0.94,4.5,1
19,rrg_n24_g6,24,Global Controller,51.5823,142.5268,0.0,0.92,4.5,1
19,rrg_n24_g6,24,Simple Decomposition,36.0529,130.8565,0.0,0.92,4.5,1
19,rrg_n24_g7,24,PrioList,42.8923,139.1426,0.0,0.95,5.5,1
19,rrg_n24_g7,24,Super Trees,43.2384,137.4578,1.0,0.85,12.0,1
19,rrg_n24_g7,24,Beacon Nodes,32.9738,134.6355,0.0,0.95,5.5,1
19,rrg_n24_g7,24,Global Controller,39.8394,129.9086,0.0,0.89,5.5,1
19,rrg_n24_g7,24,Simple Decomposition,29.4346,134.3976,0.0,0.98,5.5,1
19,rrg_n24_g8,24,PrioList,32.5595,138.5871,1.0,0.92,5.0,1
19,rrg_n24_g8,24,Super Trees,33.0507,139.1704,0.0,0.94,7.5,1
19,rrg_n24_g8,24,Beacon Nodes,44.3704,149.5909,0.0,0.94,5.0,1
19,rrg_n24_g8,24,Global Controller,34.7115,117.1794,0.0,0.92,5.0,1
19,rrg_n24_g8,24,Simple Decomposition,28.1166,106.2032,0.0,0.95,5.0,1
19,rrg_n24_g9,24,PrioList,37.9586,135.4687,0.0,0.93,5.5,1
19,rrg_n24_g9,24,Super Trees,30.4592,107.0288,1.0,0.95,13.0,1
19,rrg_n24_g9,24,Beacon Nodes,28.5699,129.1217,0.0,0.92,5.5,1
19,rrg_n24_g9,24,Global Controller,48.1074,143.9125,1.0,0.89,5.5,1
19,rrg_n24_g9,24,Simple Decomposition,27.0921,208.6502,0.0,0.91,5.5,1
19,rrg_n50_g0,50,PrioList,122.8698,306.0572,1.0,0.98,9.0,1
19,rrg_n50_g0,50,Super Trees,125.2711,281.843,1.0,0.97,8.0,1
19,rrg_n50_g0,50,Beacon Nodes,114.434,292.4435,1.0,0.96,9.0,1
19,rrg_n50_g0,50,Global Controller,122.6394,281.4615,0.0,0.83,9.0,1
19,rrg_n50_g0,50,Simple Decomposition,108.4453,267.7707,1.0,0.98,9.0,1
19,rrg_n50_g1,50,PrioList,100.4514,258.849,1.0,0.98,7.0,1
19,rrg_n50_g1,50,Super Trees,107.434,252.6266,1.0,0.98,10.5,1
19,rrg_n50_g1,50,Beacon Nodes,136.3602,335.6453,0.0,0.93,7.0,1
19,rrg_n50_g1,50,Global Controller,113.229,286.4887,0.0,0.95,7.0,1
19,rrg_n50_g1,50,Simple Decomposition,102.6946,261.3091,0.0,0.94,7.0,1
19,rrg_n50_g2,50,PrioList,147.4396,343.2549,1.0,1.0,10.5,1
19,rrg_n50_g2,50,Super Trees,124.6693,314.6991,2.0,0.92,19.0,1
19,rrg_n50_g2,50,Beacon Nodes,104.9209,260.9398,1.0,0.97,10.5,1
19,rrg_n50_g2,50,Global Controller,113.408,272.7113,1.0,0.82,10.5,1
19,rrg_n50_g2,50,Simple Decomposition,181.4085,325.9805,1.0,1.0,10.5,1
19,rrg_n50_g3,50,PrioList,107.5878,258.1103,0.0,0.96,7.5,1
19,rrg_n50_g3,50,Super Trees,107.0845,252.3852,0.0,0.98,9.0,1
19,rrg_n50_g3,50,Beacon Nodes,102.4221,272.4227,0.0,0.97,7.5,1
19,rrg_n50_g3,50,Global Controller,106.0055,259.4936,0.0,0.89,7.5,1
19,rrg_n50_g3,50,Simple Decomposition,102.1567,248.8626,0.0,0.95,7.5,1
19,rrg_n50_g4,50,PrioList,145.4477,302.5425,1.0,0.98,11.5,1
19,rrg_n50_g4,50,Super Trees,108.8291,260.8938,2.0,0.93,11.0,1
19,rrg_n50_g4,50,Beacon Nodes,99.9372,257.44,0.0,0.91,11.5,1
19,rrg_n50_g4,50,Global Controller,104.6475,262.6637,0.0,0.9,11.5,1
19,rrg_n50_g4,50,Simple Decomposition,102.7229,250.7862,0.0,0.96,11.5,1
19,rrg_n50_g5,50,PrioList,98.5736,247.9695,0.0,0.95,9.5,1
19,rrg_n50_g5,50,Super Trees,104.6674,256.2381,1.0,0.96,9.5,1
19,rrg_n50_g5,50,Beacon Nodes,106.6527,343.0672,1.0,0.96,9.5,1
19,rrg_n50_g5,50,Global Controller,104.048,256.3568,0.0,0.95,9.5,1
19,rrg_n50_g5,50,Simple Decomposition,101.4939,252.7009,1.0,0.97,9.5,1
19,rrg_n50_g6,50,PrioList,102.3438,253.3272,0.0,0.98,6.5,1
19,rrg_n50_g6,50,Super Trees,103.5215,251.7518,0.0,0.97,13.5,1
19,rrg_n50_g6,50,Beacon Nodes,101.0319,263.6483,1.0,0.95,6.5,1
19,rrg_n50_g6,50,Global Controller,101.0856,263.5186,1.0,0.93,6.5,1
19,rrg_n50_g6,50,Simple Decomposition,117.3773,283.2565,1.0,0.94,6.5,1
19,rrg_n50_g7,50,PrioList,106.5356,259.3302,0.0,0.96,8.0,1
19,rrg_n50_g7,50,Super Trees,107.024,254.845,0.0,0.98,11.5,1
19,rrg_n50_g7,50,Beacon Nodes,96.2994,258.0813,0.0,1.0,8.0,1
19,rrg_n50_g7,50,Global Controller,99.0515,264.5082,1.0,0.91,8.0,1
19,rrg_n50_g7,50,Simple Decomposition,105.4499,270.5586,1.0,0.99,8.0,1
19,rrg_n50_g8,50,PrioList,107.8809,276.2277,1.0,0.98,9.5,1
19,rrg_n50_g8,50,Super Trees,103.3037,321.7722,0.0,0.98,6.5,1
19,rrg_n50_g8,50,Beacon Nodes,106.2439,273.931,0.0,0.93,9.5,1
19,rrg_n50_g8,50,Global Controller,115.8176,280.9133,1.0,0.95,9.5,1
19,rrg_n50_g8,50,Simple Decomposition,109.039,268.8506,1.0,0.96,9.5,1
19,rrg_n50_g9,50,PrioList,108.2172,270.2509,1.0,0.98,9.0,1
19,rrg_n50_g9,50,Super Trees,115.2609,267.3372,1.0,0.89,16.0,1
19,rrg_n50_g9,50,Beacon Nodes,128.015,311.797,1.0,0.93,9.0,1
19,rrg_n50_g9,50,Global Controller,111.3699,278.7178,0.0,0.84,9.0,1
19,rrg_n50_g9,50,Simple Decomposition,109.0156,272.2398,0.0,0.99,9.0,1
19,rrg_n80_g0,80,PrioList,249.0352,500.1179,1.0,0.97,8.0,1
19,rrg_n80_g0,80,Super Trees,344.6751,604.7176,2.0,0.97,10.5,1
19,rrg_n80_g0,80,Beacon Nodes,241.8881,513.6163,1.0,1.0,8.0,1
19,rrg_n80_g0,80,Global Controller,263.3947,530.5407,1.0,0.88,8.0,1
19,rrg_n80_g0,80,Simple Decomposition,256.8387,523.1171,2.0,0.99,8.0,1
19,rrg_n80_g1,80,PrioList,249.9081,581.3805,1.0,0.95,8.0,1
19,rrg_n80_g1,80,Super Trees,257.3926,490.5257,1.0,0.96,13.5,1
19,rrg_n80_g1,80,Beacon Nodes,238.9411,497.7514,1.0,0.97,8.0,1
19,rrg_n80_g1,80,Global Controller,269.8326,523.9504,1.5,0.94,8.0,1
19,rrg_n80_g1,80,Simple Decomposition,256.8261,595.0335,1.0,0.96,8.0,1
19,rrg_n80_g2,80,PrioList,250.6933,501.9581,1.0,0.97,9.5,1
19,rrg_n80_g2,80,Super Trees,298.4153,610.9135,1.0,0.96,16.0,1
19,rrg_n80_g2,80,Beacon Nodes,315.0194,628.0964,1.0,0.98,9.5,1
19,rrg_n80_g2,80,Global Controller,330.4726,727.2974,1.0,0.78,9.5,1
19,rrg_n80_g2,80,Simple Decomposition,319.6552,624.4419,2.0,0.92,9.5,1
19,rrg_n80_g3,80,PrioList,309.7046,623.3953,1.0,0.92,11.0,1
19,rrg_n80_g3,80,Super Trees,361.294,623.9882,1.0,0.98,10.5,1
19,rrg_n80_g3,80,Beacon Nodes,267.3347,610.381,1.0,0.94,11.0,1
19,rrg_n80_g3,80,Global Controller,270.3474,530.3692,1.0,0.9,11.0,1
19,rrg_n80_g3,80,Simple Decomposition,264.3412,515.1319,1.0,0.97,11.0,1
19,rrg_n80_g4,80,PrioList,332.6646,639.7509,1.0,0.94,8.0,1
19,rrg_n80_g4,80,Super Trees,284.1772,617.7663,1.0,0.98,11.0,1
19,rrg_n80_g4,80,Beacon Nodes,325.7803,600.4095,1.0,0.97,8.0,1
19,rrg_n80_g4,80,Global Controller,261.2471,524.7529,1.0,0.91,8.0,1
19,rrg_n80_g4,80,Simple Decomposition,256.598,513.5513,0.5,0.96,8.0,1
19,rrg_n80_g5,80,PrioList,285.6521,613.1168,1.0,0.93,9.0,1
19,rrg_n80_g5,80,Super Trees,257.4272,530.6958,2.0,0.94,21.0,1
19,rrg_n80_g5,80,Beacon Nodes,255.6666,524.1897,1.0,0.96,9.0,1
19,rrg_n80_g5,80,Global Controller,279.7871,544.5303,1.0,0.84,9.0,1
19,rrg_n80_g5,80,Simple Decomposition,254.4415,562.8528,1.0,0.94,9.0,1
19,rrg_n80_g6,80,PrioList,273.687,611.3206,1.0,0.97,11.0,1
19,rrg_n80_g6,80,Super Trees,256.267,571.3689,1.0,0.96,10.5,1
19,rrg_n80_g6,80,Beacon Nodes,326.104,646.5667,1.0,0.92,11.0,1
19,rrg_n80_g6,80,Global Controller,289.5685,689.0288,1.0,0.87,11.0,1
19,rrg_n80_g6,80,Simple Decomposition,306.4342,588.7457,1.0,0.97,11.0,1
19,rrg_n80_g7,80,PrioList,257.3069,510.4138,1.0,0.94,10.0,1
19,rrg_n80_g7,80,Super Trees,254.7979,504.4047,1.0,0.96,14.5,1
19,rrg_n80_g7,80,Beacon Nodes,291.2271,567.6426,1.0,0.94,10.0,1
19,rrg_n80_g7,80,Global Controller,407.9734,676.2542,1.0,0.84,10.0,1
19,rrg_n80_g7,80,Simple Decomposition,282.2867,542.7847,2.0,0.97,10.0,1
19,rrg_n80_g8,80,PrioList,259.6096,505.3426,1.0,0.97,10.0,1
19,rrg_n80_g8,80,Super Trees,282.1535,544.1668,1.0,0.97,12.5,1
19,rrg_n80_g8,80,Beacon Nodes,368.2368,696.5558,1.0,0.94,10.0,1
19,rrg_n80_g8,80,Global Controller,257.4474,520.9834,1.0,0.88,10.0,1
19,rrg_n80_g8,80,Simple Decomposition,288.0435,593.8114,1.5,0.98,10.0,1
19,rrg_n80_g9,80,PrioList,245.2344,545.9446,1.0,0.95,13.0,1
19,rrg_n80_g9,80,Super Trees,327.1991,568.7193,2.0,0.95,12.0,1
19,rrg_n80_g9,80,Beacon Nodes,241.5871,514.435,2.0,0.92,13.0,1
19,rrg_n80_g9,80,Global Controller,257.6087,510.967,1.0,0.92,13.0,1
19,rrg_n80_g9,80,Simple Decomposition,246.1891,506.4089,1.0,0.96,13.0,1
19,rrg_n100_g0,100,PrioList,474.2358,777.4686,1.0,0.98,12.0,1
19,rrg_n100_g0,100,Super Trees,403.005,716.0772,1.0,0.97,16.0,1
19,rrg_n100_g0,100,Beacon Nodes,479.3746,830.0549,1.0,0.97,12.0,1
19,rrg_n100_g0,100,Global Controller,399.2494,715.0886,1.0,0.89,12.0,1
19,rrg_n100_g0,100,Simple Decomposition,373.5993,770.0855,1.0,0.97,12.0,1
19,rrg_n100_g1,100,PrioList,387.3436,704.189,2.0,0.97,11.0,1
19,rrg_n100_g1,100,Super Trees,385.8998,703.5677,1.0,0.97,14.5,1
19,rrg_n100_g1,100,Beacon Nodes,382.5867,733.0886,1.0,0.95,11.0,1
19,rrg_n100_g1,100,Global Controller,409.7831,728.4529,1.0,0.87,11.0,1
19,rrg_n100_g1,100,Simple Decomposition,445.8888,794.6846,1.0,0.96,11.0,1
19,rrg_n100_g2,100,PrioList,468.1166,793.2272,1.0,0.95,9.5,1
19,rrg_n100_g2,100,Super Trees,394.1167,725.2971,1.0,0.99,14.0,1
19,rrg_n100_g2,100,Beacon Nodes,403.9788,778.8176,2.0,0.99,9.5,1
19,rrg_n100_g2,100,Global Controller,527.3435,856.3843,1.0,0.91,9.5,1
19,rrg_n100_g2,100,Simple Decomposition,390.4421,724.22,1.0,0.94,9.5,1
19,rrg_n100_g3,100,PrioList,403.3364,739.5196,2.0,0.97,14.0,1
19,rrg_n100_g3,100,Super Trees,393.2653,731.0315,1.0,0.98,15.0,1
19,rrg_n100_g3,100,Beacon Nodes,415.1028,827.8859,1.0,0.97,14.0,1
19,rrg_n100_g3,100,Global Controller,401.8747,725.3148,1.0,0.84,14.0,1
19,rrg_n100_g3,100,Simple Decomposition,405.6918,742.9863,1.0,0.99,14.0,1
19,rrg_n100_g4,100,PrioList,408.4412,749.5793,1.0,0.97,14.0,1
19,rrg_n100_g4,100,Super Trees,389.7179,709.6619,1.0,0.98,19.0,1
19,rrg_n100_g4,100,Beacon Nodes,480.6018,851.0033,1.0,0.99,14.0,1
19,rrg_n100_g4,100,Global Controller,421.1916,749.5997,1.0,0.92,14.0,1
19,rrg_n100_g4,100,Simple Decomposition,412.0338,745.1072,1.0,0.96,14.0,1
19,rrg_n100_g5,100,PrioList,380.2338,716.2455,2.0,0.97,10.5,1
19,rrg_n100_g5,100,Super Trees,476.0657,797.4914,3.0,0.93,20.0,1
19,rrg_n100_g5,100,Beacon Nodes,387.0114,755.9809,1.0,0.96,10.5,1
19,rrg_n100_g5,100,Global Controller,403.5135,740.5312,2.0,0.89,10.5,1
19,rrg_n100_g5,100,Simple Decomposition,400.1662,738.7916,1.0,0.99,10.5,1
19,rrg_n100_g6,100,PrioList,408.5624,832.4847,1.0,0.95,11.5,1
19,rrg_n100_g6,100,Super Trees,390.6609,724.5314,2.0,0.93,19.0,1
19,rrg_n100_g6,100,Beacon Nodes,424.5056,778.7231,1.0,0.97,11.5,1
19,rrg_n100_g6,100,Global Controller,408.8539,750.7583,1.0,0.84,11.5,1
19,rrg_n100_g6,100,Simple Decomposition,387.8238,698.4905,1.0,0.97,11.5,1
19,rrg_n100_g7,100,PrioList,470.2424,802.3388,1.0,0.98,16.5,1
19,rrg_n100_g7,100,Super Trees,446.2323,772.5397,3.0,0.95,22.0,1
19,rrg_n100_g7,100,Beacon Nodes,401.4039,805.4152,2.0,0.96,16.5,1
19,rrg_n100_g7,100,Global Controller,456.5019,781.1117,1.0,0.87,16.5,1
19,rrg_n100_g7,100,Simple Decomposition,584.4806,981.6012,2.0,0.97,16.5,1
19,rrg_n100_g8,100,PrioList,454.1317,824.6121,1.0,1.0,9.5,1
19,rrg_n100_g8,100,Super Trees,437.9421,840.1018,1.0,0.98,17.0,1
19,rrg_n100_g8,100,Beacon Nodes,436.6137,793.0426,1.0,0.97,9.5,1
19,rrg_n100_g8,100,Global Controller,423.7748,816.1513,1.0,0.93,9.5,1
19,rrg_n100_g8,100,Simple Decomposition,399.4311,715.271,2.0,0.95,9.5,1
19,rrg_n100_g9,100,PrioList,393.97,723.7113,1.0,0.97,9.5,1
19,rrg_n100_g9,100,Super Trees,392.6091,725.7124,2.0,0.92,19.0,1
19,rrg_n100_g9,100,Beacon Nodes,386.2132,735.3831,1.0,0.93,9.5,1
19,rrg_n100_g9,100,Global Controller,471.9292,795.2873,1.0,0.91,9.5,1
19,rrg_n100_g9,100,Simple Decomposition,391.0334,715.5307,1.0,1.0,9.5,1
19,rrg_n200_g0,200,PrioList,1646.2358,2405.9999,2.0,0.99,18.5,1
19,rrg_n200_g0,200,Super Trees,1873.6514,2632.6187,2.0,0.97,21.5,1
19,rrg_n200_g0,200,Beacon Nodes,1636.5776,2470.4239,2.0,0.97,18.5,1
19,rrg_n200_g0,200,Global Controller,1859.6258,2611.3152,2.0,0.85,18.5,1
19,rrg_n200_g0,200,Simple Decomposition,1687.8549,2513.5963,3.0,0.95,18.5,1
19,rrg_n200_g1,200,PrioList,2066.0818,2981.1305,2.0,0.95,14.5,1
19,rrg_n200_g1,200,Super Trees,1924.9178,2826.6215,2.0,0.99,21.0,1
19,rrg_n200_g1,200,Beacon Nodes,1977.5015,2849.7825,2.0,0.94,14.5,1
19,rrg_n200_g1,200,Global Controller,2040.682,2875.0309,3.0,0.86,14.5,1
19,rrg_n200_g1,200,Simple Decomposition,1558.2142,2312.6238,2.0,0.97,14.5,1
19,rrg_n200_g2,200,PrioList,1649.3541,2393.5193,2.0,0.99,16.5,1
19,rrg_n200_g2,200,Super Trees,1702.7987,2544.2128,2.0,0.95,20.0,1
19,rrg_n200_g2,200,Beacon Nodes,1675.258,2474.238,2.0,0.96,16.5,1
19,rrg_n200_g2,200,Global Controller,1718.5729,2529.8161,3.0,0.96,16.5,1
19,rrg_n200_g2,200,Simple Decomposition,1629.3552,2373.7767,2.0,0.98,16.5,1
19,rrg_n200_g3,200,PrioList,1800.9824,2585.9022,2.0,0.99,14.5,1
19,rrg_n200_g3,200,Super Trees,1743.8739,2481.5743,3.0,0.88,25.0,1
19,rrg_n200_g3,200,Beacon Nodes,1627.1708,2415.7567,1.0,0.95,14.5,1
19,rrg_n200_g3,200,Global Controller,1582.4569,2337.4659,2.0,0.91,14.5,1
19,rrg_n200_g3,200,Simple Decomposition,1539.7096,2241.2863,1.0,0.98,14.5,1
19,rrg_n200_g4,200,PrioList,1612.9761,2388.2184,2.0,0.97,19.0,1
19,rrg_n200_g4,200,Super Trees,1998.7387,2732.7878,2.0,0.96,18.0,1
19,rrg_n200_g4,200,Beacon Nodes,1730.7325,2517.841,3.0,0.97,19.0,1
19,rrg_n200_g4,200,Global Controller,1681.9981,2371.9662,2.0,0.93,19.0,1
19,rrg_n200_g4,200,Simple Decomposition,1655.503,2469.3925,2.0,1.0,19.0,1
19,rrg_n200_g5,200,PrioList,1493.3707,2215.2301,2.5,0.96,14.0,1
19,rrg_n200_g5,200,Super Trees,1750.5915,2730.721,2.0,0.98,25.0,1
19,rrg_n200_g5,200,Beacon Nodes,1683.5879,2561.1251,2.0,0.98,14.0,1
19,rrg_n200_g5,200,Global Controller,1587.6515,2323.8487,3.0,0.85,14.0,1
19,rrg_n200_g5,200,Simple Decomposition,1787.1544,2546.7574,3.0,0.99,14.0,1
19,rrg_n200_g6,200,PrioList,1671.0795,2428.3449,2.0,0.97,22.5,1
19,rrg_n200_g6,200,Super Trees,1721.1466,2460.2217,2.0,0.95,14.0,1
19,rrg_n200_g6,200,Beacon Nodes,1595.8328,2436.759,3.0,0.96,22.5,1
19,rrg_n200_g6,200,Global Controller,1716.0981,2430.0413,3.0,0.91,22.5,1
19,rrg_n200_g6,200,Simple Decomposition,1624.1651,2371.7614,2.0,0.99,22.5,1
19,rrg_n200_g7,200,PrioList,1672.6056,2448.7495,2.0,0.96,17.0,1
19,rrg_n200_g7,200,Super Trees,1705.77,2525.5022,2.0,0.96,23.5,1
19,rrg_n200_g7,200,Beacon Nodes,1559.2774,2329.603,2.0,0.99,17.0,1
19,rrg_n200_g7,200,Global Controller,1682.5178,2403.1163,2.0,0.91,17.0,1
19,rrg_n200_g7,200,Simple Decomposition,1555.3958,2369.3291,2.0,0.96,17.0,1
19,rrg_n200_g8,200,PrioList,1599.0352,2302.8908,2.0,0.99,21.5,1
19,rrg_n200_g8,200,Super Trees,1698.7926,2462.2003,2.0,0.95,18.5,1
19,rrg_n200_g8,200,Beacon Nodes,1744.2393,2529.322,2.0,0.94,21.5,1
19,rrg_n200_g8,200,Global Controller,1778.724,2504.6814,2.5,0.9,21.5,1
19,rrg_n200_g8,200,Simple Decomposition,2064.8165,2758.6553,1.0,1.0,21.5,1
19,rrg_n200_g9,200,PrioList,1720.4962,2452.7903,1.0,0.98,14.5,1
19,rrg_n200_g9,200,Super Trees,1614.4002,2363.1197,2.0,0.95,18.5,1
19,rrg_n200_g9,200,Beacon Nodes,1665.2371,2422.1039,3.0,0.97,14.5,1
19,rrg_n200_g9,200,Global Controller,1590.3196,2286.6046,3.0,0.92,14.5,1
19,rrg_n200_g9,200,Simple Decomposition,1560.6183,2289.6553,3.0,0.97,14.5,1
19,rrg_n500_g0,500,PrioList,11467.9802,14037.732,3.0,1.0,24.0,1
19,rrg_n500_g0,500,Super Trees,11338.6073,13903.3901,3.0,0.95,45.5,1
19,rrg_n500_g0,500,Beacon Nodes,11352.1368,14004.2665,3.0,0.95,24.0,1
19,rrg_n500_g0,500,Global Controller,11303.0641,13529.0161,4.0,0.93,24.0,1
19,rrg_n500_g0,500,Simple Decomposition,11324.3949,13997.9193,4.0,0.98,24.0,1
19,rrg_n500_g1,500,PrioList,11354.929,13846.8741,3.0,0.97,37.5,1
19,rrg_n500_g1,500,Super Trees,11613.4689,14141.6835,3.0,0.98,40.5,1
19,rrg_n500_g1,500,Beacon Nodes,11719.6227,14474.418,3.0,0.97,37.5,1
19,rrg_n500_g1,500,Global Controller,11378.9119,13483.1205,4.0,0.93,37.5,1
19,rrg_n500_g1,500,Simple Decomposition,11328.0095,13852.7057,3.0,0.99,37.5,1
19,rrg_n500_g2,500,PrioList,11268.5538,13918.3184,3.0,0.99,27.0,1
19,rrg_n500_g2,500,Super Trees,11563.8148,13968.1735,2.0,0.93,37.0,1
19,rrg_n500_g2,500,Beacon Nodes,11096.8559,13827.3097,3.0,0.99,27.0,1
19,rrg_n500_g2,500,Global Controller,10960.4914,13155.3802,4.0,0.79,27.0,1
19,rrg_n500_g2,500,Simple Decomposition,11373.8746,13986.5879,3.0,0.96,27.0,1
19,rrg_n500_g3,500,PrioList,11119.2606,13926.2451,3.0,0.95,26.5,1
19,rrg_n500_g3,500,Super Trees,11856.6199,14308.5171,2.0,0.98,41.0,1
19,rrg_n500_g3,500,Beacon Nodes,11189.6315,13772.4367,3.0,0.95,26.5,1
19,rrg_n500_g3,500,Global Controller,11305.2113,13623.1258,4.0,0.9,26.5,1
19,rrg_n500_g3,500,Simple Decomposition,11468.3705,14041.5358,3.0,0.93,26.5,1
19,rrg_n500_g4,500,PrioList,11087.5663,13662.4167,3.0,0.96,35.5,1
19,rrg_n500_g4,500,Super Trees,11454.2113,13928.3257,3.0,0.94,21.0,1
19,rrg_n500_g4,500,Beacon Nodes,11109.1322,13647.6446,4.0,0.98,35.5,1
19,rrg_n500_g4,500,Global Controller,11597.0558,13840.8828,5.0,0.94,35.5,1
19,rrg_n500_g4,500,Simple Decomposition,11215.0758,13769.9487,3.0,0.98,35.5,1
19,rrg_n500_g5,500,PrioList,10683.8145,13315.7571,3.0,0.98,31.0,1
19,rrg_n500_g5,500,Super Trees,11362.4746,14149.8572,5.0,0.92,56.0,1
19,rrg_n500_g5,500,Beacon Nodes,10589.3856,13197.9113,3.0,0.96,31.0,1
19,rrg_n500_g5,500,Global Controller,10856.5952,13142.6415,4.0,0.93,31.0,1
19,rrg_n500_g5,500,Simple Decomposition,11256.8627,13822.4294,3.0,0.98,31.0,1
19,rrg_n500_g6,500,PrioList,11487.9635,13951.1867,2.0,0.98,18.0,1
19,rrg_n500_g6,500,Super Trees,11491.11,14068.7432,3.0,0.94,34.0,1
19,rrg_n500_g6,500,Beacon Nodes,11099.6824,13727.7541,3.0,0.97,18.0,1
19,rrg_n500_g6,500,Global Controller,11357.7458,13555.103,5.0,0.97,18.0,1
19,rrg_n500_g6,500,Simple Decomposition,10781.4117,13171.3488,2.0,1.0,18.0,1
19,rrg_n500_g7,500,PrioList,11483.3009,13866.9815,2.0,0.98,33.0,1
19,rrg_n500_g7,500,Super Trees,11184.978,13661.5944,3.0,0.95,31.5,1
19,rrg_n500_g7,500,Beacon Nodes,11161.258,13717.4329,2.0,0.94,33.0,1
19,rrg_n500_g7,500,Global Controller,11426.945,13599.4802,4.0,0.91,33.0,1
19,rrg_n500_g7,500,Simple Decomposition,11454.0054,13848.5673,3.0,0.98,33.0,1
19,rrg_n500_g8,500,PrioList,11214.695,13737.4334,3.0,0.99,30.5,1
